# delta,gap,coarse,fine
3.240000000000000102e-01,1.376433693836396799e+00,1.164162082706310386e-17,2.664229590749619958e-01
3.260000000000000120e-01,1.375536008632860074e+00,3.708874931710830008e-18,2.663293798756001252e-01
3.280000000000000138e-01,1.374637021969800088e+00,7.368057263849406703e-18,2.662353823549271636e-01
3.300000000000000155e-01,1.373736742799660959e+00,9.681021898485150522e-18,2.661409647236970266e-01
3.320000000000000173e-01,1.372835180237395036e+00,6.722053469410127491e-18,2.660461251928546433e-01
3.340000000000000191e-01,1.371932343560605005e+00,1.183587371630009058e-17,2.659508619737431800e-01
3.360000000000000209e-01,1.371028242211920656e+00,1.486712229020747955e-17,2.658551732783058785e-01
3.380000000000000226e-01,1.370122885800981294e+00,1.860310227623044794e-17,2.657590573193109873e-01
3.400000000000000244e-01,1.369216284105664982e+00,6.622668270265623175e-18,2.656625123105562647e-01
3.420000000000000262e-01,1.368308447073005141e+00,8.474846981595026839e-18,2.655655364671067331e-01
3.440000000000000280e-01,1.367399384821851527e+00,2.150334308762916999e-18,2.654681280055113390e-01
3.460000000000000298e-01,1.366489107645364243e+00,1.214306433183764966e-17,2.653702851440413180e-01
3.480000000000000315e-01,1.365577626010367140e+00,1.308270621465842068e-17,2.652720061029318899e-01
3.500000000000000333e-01,1.364664950560850798e+00,1.499813005271614570e-17,2.651732891046159613e-01
3.519999999999999796e-01,1.363751092119802166e+00,7.833360696207769536e-18,2.650741323739848054e-01
3.539999999999999813e-01,1.362836061689396416e+00,4.571719160647210107e-18,2.649745341386354203e-01
3.559999999999999831e-01,1.361919870453839110e+00,8.339321710034338785e-18,2.648744926291339841e-01
3.579999999999999849e-01,1.361002529781458747e+00,1.565768637431149217e-17,2.647740060792767025e-01
3.599999999999999867e-01,1.360084051225609159e+00,1.113114230418451270e-17,2.646730727263708616e-01
3.619999999999999885e-01,1.359164446526946790e+00,5.168030355514237545e-18,2.645716908114987276e-01
3.639999999999999902e-01,1.358243727614453888e+00,5.646886315028669184e-18,2.644698585798112012e-01
3.659999999999999920e-01,1.357321906608699891e+00,1.488970983546759525e-17,2.643675742808144213e-01
3.679999999999999938e-01,1.356398995821706421e+00,9.812029660993815128e-18,2.642648361686598668e-01
3.699999999999999956e-01,1.355475007760524875e+00,1.507041019754851163e-17,2.641616425024512216e-01
3.719999999999999973e-01,1.354549955128582894e+00,3.158642329174436046e-17,2.640579915465505745e-01
3.739999999999999991e-01,1.353623850825659503e+00,1.282972570774513529e-17,2.639538815708899477e-01
3.760000000000000009e-01,1.352696707952478761e+00,4.047688110612550144e-18,2.638493108512894314e-01
3.780000000000000027e-01,1.351768539811050829e+00,6.604598234057530920e-18,2.637442776697940250e-01
3.800000000000000044e-01,1.350839359907034520e+00,6.469072962496842866e-18,2.636387803149947140e-01
