# delta,gap,coarse,fine
3.579999999999999849e-01,1.252400149547760577e+00,7.697835424647081481e-18,1.742626163227333491e-01
3.599999999999999867e-01,1.253131552106804492e+00,1.360673726469308065e-17,1.738063274373672362e-01
3.619999999999999885e-01,1.253862652714072823e+00,3.288746589872696655e-18,1.733490284644822466e-01
3.639999999999999902e-01,1.254593442255302449e+00,1.488970983546759525e-17,1.728907214901395373e-01
3.659999999999999920e-01,1.255323911583868579e+00,3.162256336416054728e-18,1.724314086365534848e-01
3.679999999999999938e-01,1.256054051521914516e+00,1.322726650432315409e-17,1.719710920621470296e-01
3.699999999999999956e-01,1.256783852860504425e+00,9.477733991144118441e-18,1.715097739616018024e-01
3.719999999999999973e-01,1.257513306359630434e+00,3.279711571768650913e-18,1.710474565658976209e-01
3.739999999999999991e-01,1.258242402749303324e+00,1.019150042136374168e-17,1.705841421423613391e-01
3.760000000000000009e-01,1.258971132729090669e+00,1.089623183347931956e-17,1.701198329946996268e-01
3.780000000000000027e-01,1.259699486969420690e+00,2.204544417387192221e-18,1.696545314630390766e-01
3.800000000000000044e-01,1.260427456110623012e+00,9.414488864415796322e-18,1.691882399239638957e-01
3.820000000000000062e-01,1.261155030764577134e+00,6.252232527999741979e-18,1.687209607905366671e-01
3.840000000000000080e-01,1.261882201514740842e+00,7.535205098774255816e-18,1.682526965123385121e-01
3.860000000000000098e-01,1.262608958916516144e+00,1.270323545428849413e-17,1.677834495754804145e-01
3.880000000000000115e-01,1.263335293496929523e+00,1.411269827851964836e-17,1.673132225026358055e-01
3.900000000000000133e-01,1.264061195756287503e+00,1.472707950959476920e-18,1.668420178530550524e-01
3.920000000000000151e-01,1.264786656167775192e+00,1.154675313697062222e-17,1.663698382225811401e-01
3.940000000000000169e-01,1.265511665178070899e+00,2.396990303003369489e-17,1.658966862436626610e-01
3.960000000000000187e-01,1.266236213207658778e+00,4.517509052022935463e-19,1.654225645853605597e-01
3.980000000000000204e-01,1.266960290651848453e+00,1.230117714865845188e-17,1.649474759533613999e-01
4.000000000000000222e-01,1.267683887879954341e+00,1.031799067482038438e-17,1.644714230899717300e-01
4.020000000000000240e-01,1.268406995237452151e+00,1.348476452028846140e-17,1.639944087741263268e-01
4.040000000000000258e-01,1.269129603044753196e+00,1.563058131999935456e-17,1.635164358213792857e-01
4.060000000000000275e-01,1.269851701598820881e+00,7.770115569479448957e-18,1.630375070839008289e-01
4.080000000000000293e-01,1.270573281172975300e+00,9.446111427779957381e-18,1.625576254504659257e-01
4.100000000000000311e-01,1.271294332017653517e+00,6.853061231918792867e-18,1.620767938464450220e-01
4.120000000000000329e-01,1.272014844360864316e+00,6.062497147814778703e-18,1.615950152337822798e-01
4.140000000000000346e-01,1.272734808408934271e+00,2.493664996716660198e-18,1.611122926109805065e-01
4.160000000000000364e-01,1.273454214346134705e+00,1.684579125499352514e-17,1.606286290130787830e-01
4.179999999999999827e-01,1.274173052335967782e+00,5.945041912462182903e-18,1.601440275116277068e-01
4.199999999999999845e-01,1.274891312521543085e+00,1.000628255023080185e-17,1.596584912146528090e-01
4.219999999999999862e-01,1.275608985025517228e+00,4.607859233063393845e-19,1.591720232666333501e-01
4.239999999999999880e-01,1.276326059951824021e+00,1.023893426640998250e-17,1.586846268484587985e-01
