# delta,gap,coarse,fine
4.780000000000000360e-01,1.632488471078783476e+00,3.957337929572091184e-18,2.613118775234975488e-01
4.799999999999999822e-01,1.630638115646188879e+00,6.198022419375466758e-18,2.610837376407808552e-01
4.819999999999999840e-01,1.628785153411349995e+00,6.577493179745393310e-18,2.608551120828542791e-01
4.839999999999999858e-01,1.626929605512145827e+00,9.107298248878237246e-18,2.606260017817694785e-01
4.859999999999999876e-01,1.625071493147459023e+00,1.174552353525963201e-18,2.603964076868514055e-01
4.879999999999999893e-01,1.623210837574557530e+00,8.095376221225100288e-18,2.601663307647746337e-01
4.899999999999999911e-01,1.621347660108675370e+00,9.432558900623888576e-18,2.599357719996362448e-01
4.919999999999999929e-01,1.619481982121040886e+00,4.698209414103852804e-18,2.597047323930208873e-01
4.939999999999999947e-01,1.617613825038720421e+00,1.951563910473907981e-18,2.594732129640763274e-01
4.959999999999999964e-01,1.615743210342145630e+00,1.915423838057724397e-17,2.592412147495764541e-01
4.979999999999999982e-01,1.613870159565056639e+00,1.662443331144440196e-18,2.590087388039982175e-01
5.000000000000000000e-01,1.611994694292118169e+00,8.673617379884035472e-19,2.587757861995821917e-01
5.020000000000000018e-01,1.610116836158393738e+00,1.084202172485504434e-18,2.585423580264080146e-01
5.040000000000000036e-01,1.608236606848489458e+00,7.878535786727999401e-18,2.583084553924524518e-01
5.060000000000000053e-01,1.606354028093807784e+00,1.770863548392990447e-18,2.580740794236665581e-01
5.080000000000000071e-01,1.604469121672607912e+00,1.284779574395322754e-17,2.578392312640335748e-01
5.100000000000000089e-01,1.602581909408900884e+00,5.330660681387063210e-18,2.576039120756392631e-01
5.120000000000000107e-01,1.600692413170222039e+00,3.324886662288880393e-18,2.573681230387355190e-01
5.140000000000000124e-01,1.598800654867194027e+00,9.071158176462054278e-18,2.571318653518069319e-01
5.160000000000000142e-01,1.596906656451416495e+00,4.662069341687669066e-18,2.568951402316279053e-01
5.180000000000000160e-01,1.595010439915672151e+00,6.179952383167375274e-18,2.566579489133364311e-01
5.200000000000000178e-01,1.593112027291063271e+00,2.023844055306275072e-18,2.564202926504866031e-01
5.220000000000000195e-01,1.591211440646958408e+00,1.608233222520164975e-18,2.561821727151199490e-01
5.240000000000000213e-01,1.589308702089375913e+00,4.156108327861100587e-18,2.559435903978172777e-01
5.260000000000000231e-01,1.587403833759481131e+00,1.734723475976807094e-18,2.557045470077686788e-01
5.280000000000000249e-01,1.585496857832708884e+00,2.529805069132843551e-18,2.554650438728277573e-01
5.300000000000000266e-01,1.583587796517722524e+00,2.023844055306275072e-18,2.552250823395716961e-01
5.320000000000000284e-01,1.581676672054637578e+00,8.005026040184640558e-18,2.549846637733624299e-01
5.340000000000000302e-01,1.579763506713664611e+00,2.529805069132843840e-19,2.547437895584049317e-01
5.360000000000000320e-01,1.577848322795500025e+00,4.210318436485375809e-18,2.545024610977992263e-01
5.380000000000000338e-01,1.575931142627638337e+00,1.517883041479706208e-18,2.542606798136068935e-01
5.400000000000000355e-01,1.574011988565263920e+00,8.203796438473650731e-18,2.540184471468947547e-01
5.420000000000000373e-01,1.572090882989005678e+00,1.807003620809174185e-18,2.537757645578043730e-01
5.440000000000000391e-01,1.570167848304031111e+00,8.492917017803117745e-19,2.535326335255947972e-01
5.460000000000000409e-01,1.568242906938280612e+00,5.854691731421723944e-18,2.532890555486984607e-01
5.480000000000000426e-01,1.566316081342559841e+00,1.427532860439247402e-17,2.530450321447826334e-01
5.500000000000000444e-01,1.564387393988138086e+00,1.140219284730588881e-17,2.528005648507921643e-01
5.520000000000000462e-01,1.562456867366037727e+00,2.385244779468109755e-18,2.525556552230061036e-01
5.540000000000000480e-01,1.560524523985538536e+00,5.131890283098054578e-18,2.523103048370881063e-01
5.560000000000000497e-01,1.558590386373762016e+00,8.348356728138384142e-18,2.520645152881332285e-01
5.580000000000000515e-01,1.556654477073543319e+00,1.698583403560623549e-18,2.518182881907219395e-01
5.600000000000000533e-01,1.554716818642898346e+00,4.300668617525833998e-18,2.515716251789656965e-01
5.620000000000000551e-01,1.552777433653702133e+00,1.481742969063522662e-18,2.513245279065553506e-01
5.640000000000000568e-01,1.550836344690456059e+00,3.451376915745522320e-18,2.510769980468086082e-01
5.660000000000000586e-01,1.548893574348547020e+00,6.685913396993943753e-18,2.508290372927156064e-01
5.680000000000000604e-01,1.546949145234897571e+00,1.510655026996469614e-17,2.505806473569812676e-01
5.700000000000000622e-01,1.545003079964647696e+00,7.444854917733797627e-18,2.503318299720778128e-01
5.720000000000000639e-01,1.543055401161328888e+00,3.144186300207962859e-18,2.500825868902782911e-01
5.740000000000000657e-01,1.541106131455205031e+00,6.161882346959283790e-18,2.498329198837063170e-01
5.760000000000000675e-01,1.539155293482405540e+00,1.427532860439247441e-18,2.495828307443750116e-01
