# delta,gap,coarse,fine
5.000000000000000000e-01,1.991419461734658114e-01,1.790054824612675495e-15,4.136437191153247150e-02
5.020000000000000018e-01,1.994114942103180077e-01,1.152619935310990459e-15,4.136030716363991999e-02
5.040000000000000036e-01,1.996812305566639800e-01,1.102835964265368082e-15,4.135618598191201367e-02
5.060000000000000053e-01,1.999511559395417137e-01,1.261201088819519220e-15,4.135200843336406945e-02
5.080000000000000071e-01,2.002212710857858013e-01,2.059154485420402439e-15,4.134777458490967311e-02
5.100000000000000089e-01,2.004915767220403211e-01,1.370756277277831222e-15,4.134348450336491898e-02
5.120000000000000107e-01,2.007620735747730478e-01,1.742818616175830746e-15,4.133913825544963117e-02
5.140000000000000124e-01,2.010327623702257149e-01,6.818071403775200867e-16,4.133473590779024320e-02
5.160000000000000142e-01,2.013036438344828483e-01,1.219641701812617692e-15,4.133027752692217810e-02
5.180000000000000160e-01,2.015747186933798396e-01,1.656190478782434717e-15,4.132576317929199244e-02
5.200000000000000178e-01,2.018459876725833269e-01,9.914199238312771864e-16,4.132119293126079035e-02
5.220000000000000195e-01,2.021174514975307979e-01,2.068227703828043492e-15,4.131656684910529898e-02
5.240000000000000213e-01,2.023891108934789962e-01,1.524049070758803090e-15,4.131188499902130329e-02
5.260000000000000231e-01,2.026609665854346432e-01,9.964247371141374276e-16,4.130714744712545711e-02
5.280000000000000249e-01,2.029330192982188308e-01,1.043296178753180993e-15,4.130235425945761457e-02
5.300000000000000266e-01,2.032052697564279420e-01,6.604337131739910105e-16,4.129750550198339060e-02
5.320000000000000284e-01,2.034777186844318742e-01,1.191640857219199455e-15,4.129260124059629111e-02
5.340000000000000302e-01,2.037503668063798123e-01,1.284442753067336062e-15,4.128764154112030127e-02
5.360000000000000320e-01,2.040232148462046702e-01,1.444632221153750452e-15,4.128262646931173119e-02
5.380000000000000338e-01,2.042962635275893390e-01,8.091104748774474611e-16,4.127755609086182498e-02
5.400000000000000355e-01,2.045695135740110970e-01,1.237640099768032406e-15,4.127243047139850241e-02
5.420000000000000373e-01,2.048429657086940914e-01,1.549571258720538829e-15,4.126724967648925241e-02
5.440000000000000391e-01,2.051166206546337634e-01,1.352445158728757160e-15,4.126201377164288170e-02
5.460000000000000409e-01,2.053904791345746439e-01,9.218287490586030380e-16,4.125672282231182542e-02
5.480000000000000426e-01,2.056645418710365547e-01,8.198388684559173212e-16,4.125137689389441614e-02
5.500000000000000444e-01,2.059388095862764168e-01,8.146376494084124891e-16,4.124597605173659087e-02
5.520000000000000462e-01,2.062132830023202246e-01,1.294698475791458421e-15,4.124052036113460412e-02
5.540000000000000480e-01,2.064879628409177492e-01,8.972712257446715405e-16,4.123500988733707490e-02
5.560000000000000497e-01,2.067628498235913881e-01,1.253073801073169307e-15,4.122944469554613856e-02
5.580000000000000515e-01,2.070379446715802096e-01,1.204563152157841658e-15,4.122382485092139504e-02
5.600000000000000533e-01,2.073132481058741483e-01,1.498238765863547781e-15,4.121815041857977008e-02
5.620000000000000551e-01,2.075887608472108958e-01,1.040210232585541664e-15,4.121242146359937325e-02
5.640000000000000568e-01,2.078644836160377096e-01,1.655611809695672220e-15,4.120663805102058042e-02
5.660000000000000586e-01,2.081404171325491603e-01,2.450566828777283424e-15,4.120080024584867745e-02
5.680000000000000604e-01,2.084165621166538251e-01,1.029802513769501461e-15,4.119490811305445005e-02
5.700000000000000622e-01,2.086929192880067063e-01,1.015682580417890681e-15,4.118896171757841645e-02
5.720000000000000639e-01,2.089694893659568287e-01,9.958791486344321518e-16,4.118296112433059153e-02
5.740000000000000657e-01,2.092462730695854312e-01,1.454760445566976337e-15,4.117690639819418519e-02
5.760000000000000675e-01,2.095232711176882034e-01,1.047768764177589915e-15,4.117079760402612282e-02
5.779999999999999583e-01,2.098004842287659599e-01,1.802588483629760684e-15,4.116463480666000818e-02
