# delta,gap,coarse,fine
4.640000000000000235e-01,9.079214196464144848e-01,1.387778780781445676e-17,1.295873121905649905e-01
4.660000000000000253e-01,9.120444721599110238e-01,0.000000000000000000e+00,1.300833317310198523e-01
4.680000000000000271e-01,9.161678904786612065e-01,0.000000000000000000e+00,1.305793937087337264e-01
4.700000000000000289e-01,9.202916551775910392e-01,6.938893903907228378e-18,1.310754838002987643e-01
4.720000000000000306e-01,9.244157468269467159e-01,1.156482317317871448e-17,1.315715879223955664e-01
4.740000000000000324e-01,9.285401459921702738e-01,3.006854025026465425e-17,1.320676922277692900e-01
4.760000000000000342e-01,9.326648332345452985e-01,0.000000000000000000e+00,1.325637831012810297e-01
4.780000000000000360e-01,9.367897891113479147e-01,4.625929269271485328e-18,1.330598471560242857e-01
4.799999999999999822e-01,9.409149941759489266e-01,9.251858538542970657e-18,1.335558712295074335e-01
4.819999999999999840e-01,9.450404289783556067e-01,6.938893903907228378e-18,1.340518423799083592e-01
4.839999999999999858e-01,9.491660740652365646e-01,1.619075244245020058e-17,1.345477478823891571e-01
4.859999999999999876e-01,9.532919099803551788e-01,1.156482317317871448e-17,1.350435752254786348e-01
4.879999999999999893e-01,9.574179172647943048e-01,1.156482317317871448e-17,1.355393121075185170e-01
4.899999999999999911e-01,9.615440764571392407e-01,2.312964634635742664e-18,1.360349464331703506e-01
4.919999999999999929e-01,9.656703680938116818e-01,4.625929269271485328e-18,1.365304663099851656e-01
4.939999999999999947e-01,9.697967727094525259e-01,2.312964634635742895e-17,1.370258600450378339e-01
4.959999999999999964e-01,9.739232708369307545e-01,2.312964634635742664e-18,1.375211161416134142e-01
4.979999999999999982e-01,9.780498430078274907e-01,1.387778780781445676e-17,1.380162232959581958e-01
5.000000000000000000e-01,9.821764697526775834e-01,1.387778780781445676e-17,1.385111703940900829e-01
5.020000000000000018e-01,9.863031316010850702e-01,1.387778780781445676e-17,1.390059465086585233e-01
5.040000000000000036e-01,9.904298090821326284e-01,4.625929269271485328e-18,1.395005408958705506e-01
5.060000000000000053e-01,9.945564827246586859e-01,1.387778780781445676e-17,1.399949429924603195e-01
5.080000000000000071e-01,9.986831330573835430e-01,9.251858538542970657e-18,1.404891424127233390e-01
5.100000000000000089e-01,1.002809740609394318e+00,6.938893903907228378e-18,1.409831289456008330e-01
5.120000000000000107e-01,1.006936285910128070e+00,9.251858538542970657e-18,1.414768925518111453e-01
5.140000000000000124e-01,1.011062749489975765e+00,0.000000000000000000e+00,1.419704233610395161e-01
5.160000000000000142e-01,1.015189111880248518e+00,9.251858538542970657e-18,1.424637116691762906e-01
5.180000000000000160e-01,1.019315353613553299e+00,2.312964634635742664e-18,1.429567479355996762e-01
5.200000000000000178e-01,1.023441455224126884e+00,2.312964634635742664e-18,1.434495227805190065e-01
5.220000000000000195e-01,1.027567397248065006e+00,2.081668171172168513e-17,1.439420269823517562e-01
5.240000000000000213e-01,1.031693160223517758e+00,9.251858538542970657e-18,1.444342514751591477e-01
5.260000000000000231e-01,1.035818724691026205e+00,1.619075244245020058e-17,1.449261873461201999e-01
5.280000000000000249e-01,1.039944071193801278e+00,6.938893903907228378e-18,1.454178258330570961e-01
5.300000000000000266e-01,1.044069180277896969e+00,4.625929269271485328e-18,1.459091583219994381e-01
5.320000000000000284e-01,1.048194032492625105e+00,4.625929269271485328e-18,1.464001763447977944e-01
5.340000000000000302e-01,1.052318608390674370e+00,1.619075244245020058e-17,1.468908715767746065e-01
5.360000000000000320e-01,1.056442888528454915e+00,9.251858538542970657e-18,1.473812358344241125e-01
5.380000000000000338e-01,1.060566853466349713e+00,0.000000000000000000e+00,1.478712610731441335e-01
5.400000000000000355e-01,1.064690483768996998e+00,4.625929269271485328e-18,1.483609393850182367e-01
5.420000000000000373e-01,1.068813760005520308e+00,4.625929269271485328e-18,1.488502629966329260e-01
5.440000000000000391e-01,1.072936662749837566e+00,0.000000000000000000e+00,1.493392242669323022e-01
5.460000000000000409e-01,1.077059172580899116e+00,2.312964634635742895e-17,1.498278156851140519e-01
5.480000000000000426e-01,1.081181270082959500e+00,0.000000000000000000e+00,1.503160298685639884e-01
5.500000000000000444e-01,1.085302935845845695e+00,6.938893903907228378e-18,1.508038595608227339e-01
5.520000000000000462e-01,1.089424150465183594e+00,2.312964634635742664e-18,1.512912976295936462e-01
5.540000000000000480e-01,1.093544894542786139e+00,4.625929269271485328e-18,1.517783370647843022e-01
5.560000000000000497e-01,1.097665148686788328e+00,2.312964634635742664e-18,1.522649709765812598e-01
5.580000000000000515e-01,1.101784893511954522e+00,1.156482317317871448e-17,1.527511925935616521e-01
5.600000000000000533e-01,1.105904109640013289e+00,1.619075244245020058e-17,1.532369952608378105e-01
5.620000000000000551e-01,1.110022777699752439e+00,4.625929269271485328e-18,1.537223724382323908e-01
5.640000000000000568e-01,1.114140878327549267e+00,1.619075244245020058e-17,1.542073176984914973e-01
5.660000000000000586e-01,1.118258392167362558e+00,1.156482317317871448e-17,1.546918247255185674e-01
5.680000000000000604e-01,1.122375299871193555e+00,1.387778780781445676e-17,1.551758873126539151e-01
5.700000000000000622e-01,1.126491582099278688e+00,1.850371707708594131e-17,1.556594993609734801e-01
5.720000000000000639e-01,1.130607219520300077e+00,6.938893903907228378e-18,1.561426548776198020e-01
5.740000000000000657e-01,1.134722192811806529e+00,6.938893903907228378e-18,1.566253479741676613e-01
5.760000000000000675e-01,1.138836482660362748e+00,0.000000000000000000e+00,1.571075728650103143e-01
5.779999999999999583e-01,1.142950069761790033e+00,9.251858538542970657e-18,1.575893238657808670e-01
